NOM_LOC,NOM_ENT,rnp_code,NOM_MUN,CVE_ENT,CVE_MUN,CVE_LOC,POBTOT,POBFEM,POBMAS,deci_lon,deci_lat
SAN FRANCISCO DE CAMPECHE,CAMPECHE,401007745,CAMPECHE,04,04002,040020001,249623,130524,119099,-90.53964916666666,19.844814166666666
SAN FRANCISCO DE CAMPECHE,CAMPECHE,401007273,CAMPECHE,04,04002,040020001,249623,130524,119099,-90.53964916666666,19.844814166666666
SAN FRANCISCO DE CAMPECHE,CAMPECHE,401007331,CAMPECHE,04,04002,040020001,249623,130524,119099,-90.53964916666666,19.844814166666666
SEYBAPLAYA,CAMPECHE,403001894,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,403001837,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,403002199,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,403001050,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,403000979,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,403004104,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,403002306,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,403002454,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,403001266,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,403002751,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,403002090,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,403002033,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,403002850,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,403002371,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,403003783,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,403002157,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,403001977,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,403002272,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,403004013,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,403002694,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,403002280,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,3105010239,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,403003338,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,403003692,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,403003874,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,403004179,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,403001217,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,403002082,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,403003122,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,403003734,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,403000581,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,403001712,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,403002322,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,403002488,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,403001969,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,403002645,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
SEYBAPLAYA,CAMPECHE,403001647,SEYBAPLAYA,04,04012,040120001,9515,4783,4732,-90.68830111111112,19.639196944444443
ACAPETAHUA,CHIAPAS,701000473,ACAPETAHUA,07,07003,070030001,6247,3325,2922,-92.68913194444445,15.282837777777779
CATAZAJA,CHIAPAS,706001187,CATAZAJA,07,07016,070160001,3344,1750,1594,-92.01636611111111,17.728321388888887
PUERTO MADERO (SAN BENITO),CHIAPAS,705004018,TAPACHULA,07,07089,070890148,9602,4957,4645,-92.42486611111111,14.720448055555556
PUERTO MADERO (SAN BENITO),CHIAPAS,705002814,TAPACHULA,07,07089,070890148,9602,4957,4645,-92.42486611111111,14.720448055555556
PUERTO MADERO (SAN BENITO),CHIAPAS,705002608,TAPACHULA,07,07089,070890148,9602,4957,4645,-92.42486611111111,14.720448055555556
PUERTO MADERO (SAN BENITO),CHIAPAS,705003390,TAPACHULA,07,07089,070890148,9602,4957,4645,-92.42486611111111,14.720448055555556
PUERTO MADERO (SAN BENITO),CHIAPAS,705003218,TAPACHULA,07,07089,070890148,9602,4957,4645,-92.42486611111111,14.720448055555556
PUERTO MADERO (SAN BENITO),CHIAPAS,705004257,TAPACHULA,07,07089,070890148,9602,4957,4645,-92.42486611111111,14.720448055555556
PUERTO MADERO (SAN BENITO),CHIAPAS,705003952,TAPACHULA,07,07089,070890148,9602,4957,4645,-92.42486611111111,14.720448055555556
PUERTO MADERO (SAN BENITO),CHIAPAS,705003366,TAPACHULA,07,07089,070890148,9602,4957,4645,-92.42486611111111,14.720448055555556
PUERTO MADERO (SAN BENITO),CHIAPAS,705003282,TAPACHULA,07,07089,070890148,9602,4957,4645,-92.42486611111111,14.720448055555556
PUERTO MADERO (SAN BENITO),CHIAPAS,705001735,TAPACHULA,07,07089,070890148,9602,4957,4645,-92.42486611111111,14.720448055555556
PUERTO MADERO (SAN BENITO),CHIAPAS,705004372,TAPACHULA,07,07089,070890148,9602,4957,4645,-92.42486611111111,14.720448055555556
PUERTO MADERO (SAN BENITO),CHIAPAS,705002806,TAPACHULA,07,07089,070890148,9602,4957,4645,-92.42486611111111,14.720448055555556
PUERTO MADERO (SAN BENITO),CHIAPAS,705003291,TAPACHULA,07,07089,070890148,9602,4957,4645,-92.42486611111111,14.720448055555556
PUERTO MADERO (SAN BENITO),CHIAPAS,706002474,TAPACHULA,07,07089,070890148,9602,4957,4645,-92.42486611111111,14.720448055555556
PUERTO MADERO (SAN BENITO),CHIAPAS,705003820,TAPACHULA,07,07089,070890148,9602,4957,4645,-92.42486611111111,14.720448055555556
TONALA,CHIAPAS,706001187,TONALA,07,07097,070970001,38087,20017,18070,-93.75178333333334,16.091355555555555
TONALA,CHIAPAS,706000874,TONALA,07,07097,070970001,38087,20017,18070,-93.75178333333334,16.091355555555555
TONALA,CHIAPAS,706001641,TONALA,07,07097,070970001,38087,20017,18070,-93.75178333333334,16.091355555555555
TONALA,CHIAPAS,705000451,TONALA,07,07097,070970001,38087,20017,18070,-93.75178333333334,16.091355555555555
TONALA,CHIAPAS,706002714,TONALA,07,07097,070970001,38087,20017,18070,-93.75178333333334,16.091355555555555
TONALA,CHIAPAS,706001526,TONALA,07,07097,070970001,38087,20017,18070,-93.75178333333334,16.091355555555555
TONALA,CHIAPAS,706002474,TONALA,07,07097,070970001,38087,20017,18070,-93.75178333333334,16.091355555555555
TONALA,CHIAPAS,705002608,TONALA,07,07097,070970001,38087,20017,18070,-93.75178333333334,16.091355555555555
TONALA,CHIAPAS,706001765,TONALA,07,07097,070970001,38087,20017,18070,-93.75178333333334,16.091355555555555
TONALA,CHIAPAS,706001161,TONALA,07,07097,070970001,38087,20017,18070,-93.75178333333334,16.091355555555555
COLIMA,COLIMA,601001357,COLIMA,06,06002,060020001,146965,75962,71003,-103.72811888888889,19.242922222222223
COLIMA,COLIMA,603002189,COLIMA,06,06002,060020001,146965,75962,71003,-103.72811888888889,19.242922222222223
MANZANILLO,COLIMA,601002900,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601002793,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601003932,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601003700,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601002892,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601002280,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601002298,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601003973,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601003528,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601003379,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601002850,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601003825,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601004112,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601003858,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601004120,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601003882,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601002991,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601002843,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601002959,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601003841,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601002066,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601003809,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601003908,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601003916,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601002835,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601003817,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,603002189,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601003718,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601003726,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601002801,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601003833,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601002926,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601004096,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601002918,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601001357,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601003445,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601002876,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601003387,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601003965,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601003940,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601002389,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601003734,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601002033,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601004021,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601001985,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601003122,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601002819,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601003106,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601003890,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601004237,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601002314,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601003031,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601002207,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601002348,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601002967,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
MANZANILLO,COLIMA,601002165,MANZANILLO,06,06007,060070001,159853,80569,79284,-104.31638055555555,19.053205833333333
TECOMAN,COLIMA,602000812,TECOMAN,06,06009,060090001,88337,44762,43575,-103.87378888888888,18.910604166666666
TECOMAN,COLIMA,602000234,TECOMAN,06,06009,060090001,88337,44762,43575,-103.87378888888888,18.910604166666666
TECOMAN,COLIMA,601002348,TECOMAN,06,06009,060090001,88337,44762,43575,-103.87378888888888,18.910604166666666
TECOMAN,COLIMA,602000267,TECOMAN,06,06009,060090001,88337,44762,43575,-103.87378888888888,18.910604166666666
TECOMAN,COLIMA,602000697,TECOMAN,06,06009,060090001,88337,44762,43575,-103.87378888888888,18.910604166666666
TECOMAN,COLIMA,602002735,TECOMAN,06,06009,060090001,88337,44762,43575,-103.87378888888888,18.910604166666666
TECOMAN,COLIMA,602000747,TECOMAN,06,06009,060090001,88337,44762,43575,-103.87378888888888,18.910604166666666
TECOMAN,COLIMA,602001398,TECOMAN,06,06009,060090001,88337,44762,43575,-103.87378888888888,18.910604166666666
ACAPULCO DE JUAREZ,GUERRERO,1201001276,ACAPULCO DE JUAREZ,12,12001,120010001,658609,345979,312630,-99.88655777777778,16.861866944444447
ACAPULCO DE JUAREZ,GUERRERO,1201006648,ACAPULCO DE JUAREZ,12,12001,120010001,658609,345979,312630,-99.88655777777778,16.861866944444447
ACAPULCO DE JUAREZ,GUERRERO,1201006952,ACAPULCO DE JUAREZ,12,12001,120010001,658609,345979,312630,-99.88655777777778,16.861866944444447
ACAPULCO DE JUAREZ,GUERRERO,1201003124,ACAPULCO DE JUAREZ,12,12001,120010001,658609,345979,312630,-99.88655777777778,16.861866944444447
ACAPULCO DE JUAREZ,GUERRERO,1201007141,ACAPULCO DE JUAREZ,12,12001,120010001,658609,345979,312630,-99.88655777777778,16.861866944444447
ACAPULCO DE JUAREZ,GUERRERO,1201006440,ACAPULCO DE JUAREZ,12,12001,120010001,658609,345979,312630,-99.88655777777778,16.861866944444447
ACAPULCO DE JUAREZ,GUERRERO,1201001300,ACAPULCO DE JUAREZ,12,12001,120010001,658609,345979,312630,-99.88655777777778,16.861866944444447
ACAPULCO DE JUAREZ,GUERRERO,1201000831,ACAPULCO DE JUAREZ,12,12001,120010001,658609,345979,312630,-99.88655777777778,16.861866944444447
ACAPULCO DE JUAREZ,GUERRERO,1202003354,ACAPULCO DE JUAREZ,12,12001,120010001,658609,345979,312630,-99.88655777777778,16.861866944444447
ACAPULCO DE JUAREZ,GUERRERO,1202003008,ACAPULCO DE JUAREZ,12,12001,120010001,658609,345979,312630,-99.88655777777778,16.861866944444447
ACAPULCO DE JUAREZ,GUERRERO,1201006748,ACAPULCO DE JUAREZ,12,12001,120010001,658609,345979,312630,-99.88655777777778,16.861866944444447
ACAPULCO DE JUAREZ,GUERRERO,1201000492,ACAPULCO DE JUAREZ,12,12001,120010001,658609,345979,312630,-99.88655777777778,16.861866944444447
ACAPULCO DE JUAREZ,GUERRERO,1201000260,ACAPULCO DE JUAREZ,12,12001,120010001,658609,345979,312630,-99.88655777777778,16.861866944444447
ACAPULCO DE JUAREZ,GUERRERO,1201006713,ACAPULCO DE JUAREZ,12,12001,120010001,658609,345979,312630,-99.88655777777778,16.861866944444447
ACAPULCO DE JUAREZ,GUERRERO,1201000534,ACAPULCO DE JUAREZ,12,12001,120010001,658609,345979,312630,-99.88655777777778,16.861866944444447
ACAPULCO DE JUAREZ,GUERRERO,1201000484,ACAPULCO DE JUAREZ,12,12001,120010001,658609,345979,312630,-99.88655777777778,16.861866944444447
ACAPULCO DE JUAREZ,GUERRERO,1201002142,ACAPULCO DE JUAREZ,12,12001,120010001,658609,345979,312630,-99.88655777777778,16.861866944444447
ACAPULCO DE JUAREZ,GUERRERO,1205000100,ACAPULCO DE JUAREZ,12,12001,120010001,658609,345979,312630,-99.88655777777778,16.861866944444447
ACAPULCO DE JUAREZ,GUERRERO,1201007885,ACAPULCO DE JUAREZ,12,12001,120010001,658609,345979,312630,-99.88655777777778,16.861866944444447
ACAPULCO DE JUAREZ,GUERRERO,1202000855,ACAPULCO DE JUAREZ,12,12001,120010001,658609,345979,312630,-99.88655777777778,16.861866944444447
ACAPULCO DE JUAREZ,GUERRERO,1201007901,ACAPULCO DE JUAREZ,12,12001,120010001,658609,345979,312630,-99.88655777777778,16.861866944444447
ACAPULCO DE JUAREZ,GUERRERO,1201000302,ACAPULCO DE JUAREZ,12,12001,120010001,658609,345979,312630,-99.88655777777778,16.861866944444447
ACAPULCO DE JUAREZ,GUERRERO,1201884572,ACAPULCO DE JUAREZ,12,12001,120010001,658609,345979,312630,-99.88655777777778,16.861866944444447
ACAPULCO DE JUAREZ,GUERRERO,1201006655,ACAPULCO DE JUAREZ,12,12001,120010001,658609,345979,312630,-99.88655777777778,16.861866944444447
ACAPULCO DE JUAREZ,GUERRERO,1201004072,ACAPULCO DE JUAREZ,12,12001,120010001,658609,345979,312630,-99.88655777777778,16.861866944444447
ACAPULCO DE JUAREZ,GUERRERO,1201007182,ACAPULCO DE JUAREZ,12,12001,120010001,658609,345979,312630,-99.88655777777778,16.861866944444447
ACAPULCO DE JUAREZ,GUERRERO,1201007042,ACAPULCO DE JUAREZ,12,12001,120010001,658609,345979,312630,-99.88655777777778,16.861866944444447
ACAPULCO DE JUAREZ,GUERRERO,1201885496,ACAPULCO DE JUAREZ,12,12001,120010001,658609,345979,312630,-99.88655777777778,16.861866944444447
ACAPULCO DE JUAREZ,GUERRERO,1201007208,ACAPULCO DE JUAREZ,12,12001,120010001,658609,345979,312630,-99.88655777777778,16.861866944444447
ACAPULCO DE JUAREZ,GUERRERO,1205001884,ACAPULCO DE JUAREZ,12,12001,120010001,658609,345979,312630,-99.88655777777778,16.861866944444447
ACAPULCO DE JUAREZ,GUERRERO,1201000252,ACAPULCO DE JUAREZ,12,12001,120010001,658609,345979,312630,-99.88655777777778,16.861866944444447
ACAPULCO DE JUAREZ,GUERRERO,1201884549,ACAPULCO DE JUAREZ,12,12001,120010001,658609,345979,312630,-99.88655777777778,16.861866944444447
MARQUELIA,GUERRERO,1205001967,MARQUELIA,12,12077,120770001,6857,3567,3290,-98.81785194444444,16.58331388888889
MARQUELIA,GUERRERO,1205001868,MARQUELIA,12,12077,120770001,6857,3567,3290,-98.81785194444444,16.58331388888889
MARQUELIA,GUERRERO,1205002056,MARQUELIA,12,12077,120770001,6857,3567,3290,-98.81785194444444,16.58331388888889
MARQUELIA,GUERRERO,1205002015,MARQUELIA,12,12077,120770001,6857,3567,3290,-98.81785194444444,16.58331388888889
MARQUELIA,GUERRERO,1205001921,MARQUELIA,12,12077,120770001,6857,3567,3290,-98.81785194444444,16.58331388888889
MARQUELIA,GUERRERO,1205001942,MARQUELIA,12,12077,120770001,6857,3567,3290,-98.81785194444444,16.58331388888889
MARQUELIA,GUERRERO,1205002007,MARQUELIA,12,12077,120770001,6857,3567,3290,-98.81785194444444,16.58331388888889
MARQUELIA,GUERRERO,1205001983,MARQUELIA,12,12077,120770001,6857,3567,3290,-98.81785194444444,16.58331388888889
MARQUELIA,GUERRERO,1205002098,MARQUELIA,12,12077,120770001,6857,3567,3290,-98.81785194444444,16.58331388888889
MARQUELIA,GUERRERO,1205000118,MARQUELIA,12,12077,120770001,6857,3567,3290,-98.81785194444444,16.58331388888889
MARQUELIA,GUERRERO,1205000100,MARQUELIA,12,12077,120770001,6857,3567,3290,-98.81785194444444,16.58331388888889
MARQUELIA,GUERRERO,1205001256,MARQUELIA,12,12077,120770001,6857,3567,3290,-98.81785194444444,16.58331388888889
MARQUELIA,GUERRERO,1202001184,MARQUELIA,12,12077,120770001,6857,3567,3290,-98.81785194444444,16.58331388888889
MARQUELIA,GUERRERO,1205001884,MARQUELIA,12,12077,120770001,6857,3567,3290,-98.81785194444444,16.58331388888889
MARQUELIA,GUERRERO,1205001801,MARQUELIA,12,12077,120770001,6857,3567,3290,-98.81785194444444,16.58331388888889
MARQUELIA,GUERRERO,1205000472,MARQUELIA,12,12077,120770001,6857,3567,3290,-98.81785194444444,16.58331388888889
MARQUELIA,GUERRERO,1205001348,MARQUELIA,12,12077,120770001,6857,3567,3290,-98.81785194444444,16.58331388888889
MARQUELIA,GUERRERO,1205001413,MARQUELIA,12,12077,120770001,6857,3567,3290,-98.81785194444444,16.58331388888889
TECPAN DE GALEANA,GUERRERO,1204003352,TECPAN DE GALEANA,12,12057,120570001,16447,8464,7983,-100.63237777777778,17.22260861111111
TECPAN DE GALEANA,GUERRERO,1204002701,TECPAN DE GALEANA,12,12057,120570001,16447,8464,7983,-100.63237777777778,17.22260861111111
TECPAN DE GALEANA,GUERRERO,1204000200,TECPAN DE GALEANA,12,12057,120570001,16447,8464,7983,-100.63237777777778,17.22260861111111
TECPAN DE GALEANA,GUERRERO,1204003386,TECPAN DE GALEANA,12,12057,120570001,16447,8464,7983,-100.63237777777778,17.22260861111111
TECPAN DE GALEANA,GUERRERO,1204003378,TECPAN DE GALEANA,12,12057,120570001,16447,8464,7983,-100.63237777777778,17.22260861111111
TECPAN DE GALEANA,GUERRERO,1202003179,TECPAN DE GALEANA,12,12057,120570001,16447,8464,7983,-100.63237777777778,17.22260861111111
TECPAN DE GALEANA,GUERRERO,1202001069,TECPAN DE GALEANA,12,12057,120570001,16447,8464,7983,-100.63237777777778,17.22260861111111
TECPAN DE GALEANA,GUERRERO,1202000012,TECPAN DE GALEANA,12,12057,120570001,16447,8464,7983,-100.63237777777778,17.22260861111111
TECPAN DE GALEANA,GUERRERO,1204003345,TECPAN DE GALEANA,12,12057,120570001,16447,8464,7983,-100.63237777777778,17.22260861111111
TECPAN DE GALEANA,GUERRERO,1204000275,TECPAN DE GALEANA,12,12057,120570001,16447,8464,7983,-100.63237777777778,17.22260861111111
TECPAN DE GALEANA,GUERRERO,1204002263,TECPAN DE GALEANA,12,12057,120570001,16447,8464,7983,-100.63237777777778,17.22260861111111
TECPAN DE GALEANA,GUERRERO,1204000101,TECPAN DE GALEANA,12,12057,120570001,16447,8464,7983,-100.63237777777778,17.22260861111111
TECPAN DE GALEANA,GUERRERO,1204003394,TECPAN DE GALEANA,12,12057,120570001,16447,8464,7983,-100.63237777777778,17.22260861111111
TECPAN DE GALEANA,GUERRERO,1202000988,TECPAN DE GALEANA,12,12057,120570001,16447,8464,7983,-100.63237777777778,17.22260861111111
TECPAN DE GALEANA,GUERRERO,1204003188,TECPAN DE GALEANA,12,12057,120570001,16447,8464,7983,-100.63237777777778,17.22260861111111
TECPAN DE GALEANA,GUERRERO,1202000038,TECPAN DE GALEANA,12,12057,120570001,16447,8464,7983,-100.63237777777778,17.22260861111111
TECPAN DE GALEANA,GUERRERO,1204003170,TECPAN DE GALEANA,12,12057,120570001,16447,8464,7983,-100.63237777777778,17.22260861111111
TECPAN DE GALEANA,GUERRERO,1204002123,TECPAN DE GALEANA,12,12057,120570001,16447,8464,7983,-100.63237777777778,17.22260861111111
TECPAN DE GALEANA,GUERRERO,1201000252,TECPAN DE GALEANA,12,12057,120570001,16447,8464,7983,-100.63237777777778,17.22260861111111
TECPAN DE GALEANA,GUERRERO,1204003329,TECPAN DE GALEANA,12,12057,120570001,16447,8464,7983,-100.63237777777778,17.22260861111111
TECPAN DE GALEANA,GUERRERO,1202000731,TECPAN DE GALEANA,12,12057,120570001,16447,8464,7983,-100.63237777777778,17.22260861111111
TECPAN DE GALEANA,GUERRERO,1202003083,TECPAN DE GALEANA,12,12057,120570001,16447,8464,7983,-100.63237777777778,17.22260861111111
